UTC,Latitude,Longitude,Altitude,SOG (knots),COG (deg),IMU Heading (avg),Apparent Wind Speed (knots),Apparent Wind Angle (deg),AWS X-Component,AWS Y-Component,True Wind Speed (knots),True Wind Direction (deg),Speed Through Water (knots),STW X-Component,STW Y-Component,Current Speed (knots),Current Direction (deg),Current X-Component,Current Y-Component,Errors
09:,49.149000,-123.697226,-17929,0.34,251.90,115.40,0.00,0.00,0.00,0.00,0.15,117.69,0.00,0.00,0.00,0.15,297.69,-0.13,0.07,None
09:,49.149010,-123.697215,-15714,0.06,21.32,235.03,0.00,0.00,0.00,0.00,0.06,201.32,0.00,0.00,0.00,0.06,21.32,0.02,0.06,None
09:,49.149003,-123.697202,-16970,0.05,277.24,114.99,0.00,0.00,0.00,0.00,0.07,151.20,0.00,0.00,0.00,0.07,331.20,-0.03,0.06,None
09:,49.149033,-123.697202,-17417,0.11,339.71,114.99,0.00,0.00,0.00,0.00,0.06,159.71,0.00,0.00,0.00,0.06,339.71,-0.02,0.06,None
01:,49.149079,-123.697210,-15025,0.03,190.13,115.03,0.00,0.00,0.00,0.00,0.08,57.26,0.00,0.00,0.00,0.08,237.26,-0.07,-0.04,None
06:,49.149026,-123.697246,-9587,0.34,174.17,115.33,0.00,0.00,0.00,0.00,0.15,287.13,0.00,0.00,0.00,0.15,107.13,0.15,-0.05,None
,49.149045,-123.697198,-17657,0.07,3.84,115.14,0.00,0.00,0.00,0.00,0.06,183.84,0.00,0.00,0.00,0.06,3.84,0.00,0.06,None
,49.149090,-123.697224,-10188,0.04,193.17,235.11,0.00,0.00,0.00,0.00,0.04,13.17,0.00,0.00,0.00,0.04,193.17,-0.01,-0.04,None
,49.149049,-123.697194,-11112,0.16,214.51,114.91,0.00,0.00,0.00,0.00,0.14,37.48,0.00,0.00,0.00,0.14,217.48,-0.08,-0.11,None
,49.149011,-123.697192,-17090,0.11,218.52,115.20,0.00,0.00,0.00,0.00,0.18,28.82,0.00,0.00,0.00,0.18,208.82,-0.09,-0.16,None
,49.149028,-123.697186,-20054,0.05,204.00,115.52,0.00,0.00,0.00,0.00,0.05,24.00,0.00,0.00,0.00,0.05,204.00,-0.02,-0.05,None
,49.149020,-123.697207,-15256,0.02,204.00,115.14,0.00,0.00,0.00,0.00,0.04,24.00,0.00,0.00,0.00,0.04,204.00,-0.02,-0.04,None
,49.148989,-123.697203,-21304,0.06,169.33,114.99,0.00,0.00,0.00,0.00,0.14,350.70,0.00,0.00,0.00,0.14,170.70,0.02,-0.14,None
,49.149033,-123.697220,-13807,0.03,164.31,115.60,0.00,0.00,0.00,0.00,0.05,344.31,0.00,0.00,0.00,0.05,164.31,0.01,-0.05,None
,49.149024,-123.697208,-13352,0.09,321.72,115.28,0.00,0.00,0.00,0.00,0.11,126.58,0.00,0.00,0.00,0.11,306.58,-0.09,0.07,None
,49.149003,-123.697192,-15289,0.06,346.97,115.47,0.00,0.00,0.00,0.00,0.07,166.97,0.00,0.00,0.00,0.07,346.97,-0.02,0.07,None
01:,49.149012,-123.697222,-19256,0.85,101.66,115.14,0.00,0.00,0.00,0.00,0.08,149.32,0.00,0.00,0.00,0.08,329.32,-0.04,0.07,None
06:,49.149005,-123.697202,-18666,0.21,231.88,235.09,0.00,0.00,0.00,0.00,0.21,51.88,0.00,0.00,0.00,0.21,231.88,-0.16,-0.13,None
,49.149009,-123.697168,-23051,0.02,344.95,115.33,0.00,0.00,0.00,0.00,0.05,164.95,0.00,0.00,0.00,0.05,344.95,-0.01,0.05,None
,49.149016,-123.697199,-20514,0.03,245.54,115.48,0.00,0.00,0.00,0.00,0.03,65.54,0.00,0.00,0.00,0.03,245.54,-0.03,-0.01,None
,49.149008,-123.697210,-19732,0.06,74.14,115.34,0.00,0.00,0.00,0.00,0.05,254.14,0.00,0.00,0.00,0.05,74.14,0.04,0.01,None
,49.148970,-123.697226,-21739,0.05,74.14,114.87,0.00,0.00,0.00,0.00,0.06,254.14,0.00,0.00,0.00,0.06,74.14,0.06,0.02,None
,49.148997,-123.697193,-22017,0.04,74.14,115.10,0.00,0.00,0.00,0.00,0.03,254.14,0.00,0.00,0.00,0.03,74.14,0.03,0.01,None
,49.149009,-123.697213,-19324,0.01,74.14,114.75,0.00,0.00,0.00,0.00,0.03,254.14,0.00,0.00,0.00,0.03,74.14,0.03,0.01,None
,49.149014,-123.697224,-16631,0.03,15.78,114.79,0.00,0.00,0.00,0.00,0.06,195.78,0.00,0.00,0.00,0.06,15.78,0.02,0.06,None
,49.149001,-123.697226,-17406,0.13,30.72,115.54,0.00,0.00,0.00,0.00,0.03,210.72,0.00,0.00,0.00,0.03,30.72,0.02,0.03,None
,49.149031,-123.697220,-16331,0.04,280.95,115.50,0.00,0.00,0.00,0.00,0.05,100.95,0.00,0.00,0.00,0.05,280.95,-0.05,0.01,None
,49.149020,-123.697192,-20283,0.03,93.73,115.47,0.00,0.00,0.00,0.00,0.05,273.73,0.00,0.00,0.00,0.05,93.73,0.05,-0.00,None
01:,49.148996,-123.697203,-20732,1.24,189.92,115.36,0.00,0.00,0.00,0.00,0.13,55.38,0.00,0.00,0.00,0.13,235.38,-0.11,-0.07,None
06:,49.149013,-123.697198,-21302,0.10,250.44,115.41,0.00,0.00,0.00,0.00,0.12,98.10,0.00,0.00,0.00,0.12,278.10,-0.11,0.02,None
,49.149006,-123.697213,-20709,0.07,102.09,115.34,0.00,0.00,0.00,0.00,0.12,282.09,0.00,0.00,0.00,0.12,102.09,0.11,-0.02,None
,49.149107,-123.697238,-4795,0.15,8.48,115.30,0.00,0.00,0.00,0.00,0.13,349.02,0.00,0.00,0.00,0.13,169.02,0.02,-0.12,None
,49.149029,-123.697249,-14113,0.13,98.43,115.14,0.00,0.00,0.00,0.00,0.06,278.43,0.00,0.00,0.00,0.06,98.43,0.06,-0.01,None
00,49.148986,-123.697205,-17986,0.27,169.03,114.90,0.00,0.00,0.00,0.00,0.19,354.95,0.00,0.00,0.00,0.19,174.95,0.02,-0.19,None
01,49.149022,-123.697214,-21868,0.37,341.93,115.66,0.00,0.00,0.00,0.00,0.13,80.95,0.00,0.00,0.00,0.13,260.95,-0.13,-0.02,None
02,49.149007,-123.697203,-17103,0.10,204.23,115.41,0.00,0.00,0.00,0.00,0.21,26.30,0.00,0.00,0.00,0.21,206.30,-0.09,-0.19,None
02,49.149027,-123.697220,-20556,0.13,30.87,235.07,0.00,0.00,0.00,0.00,0.13,210.87,0.00,0.00,0.00,0.13,30.87,0.07,0.11,None
03,49.149020,-123.697224,-16775,0.06,83.89,114.94,0.00,0.00,0.00,0.00,0.07,249.52,0.00,0.00,0.00,0.07,69.52,0.07,0.02,None
03,49.148984,-123.697202,-22434,0.04,273.65,115.36,0.00,0.00,0.00,0.00,0.04,93.65,0.00,0.00,0.00,0.04,273.65,-0.04,0.00,None
04,49.149013,-123.697233,-15283,0.07,186.56,115.19,0.00,0.00,0.00,0.00,0.14,33.36,0.00,0.00,0.00,0.14,213.36,-0.08,-0.12,None
02:04,49.148980,-123.697199,-22552,0.07,172.94,114.97,0.00,0.00,0.00,0.00,0.08,354.52,0.00,0.00,0.00,0.08,174.52,0.01,-0.08,None
07:05,49.148988,-123.697236,-17576,0.12,298.62,115.33,0.00,0.00,0.00,0.00,0.18,78.24,0.00,0.00,0.00,0.18,258.24,-0.18,-0.04,None
06,49.148977,-123.697186,-22819,0.12,185.07,114.93,0.00,0.00,0.00,0.00,0.21,5.07,0.00,0.00,0.00,0.21,185.07,-0.02,-0.21,None
07,49.149010,-123.697197,-18337,0.09,98.70,234.78,0.00,0.00,0.00,0.00,0.09,278.70,0.00,0.00,0.00,0.09,98.70,0.09,-0.01,None
08,49.149028,-123.697227,-12749,0.09,54.61,115.04,0.00,0.00,0.00,0.00,0.31,267.63,0.00,0.00,0.00,0.31,87.63,0.31,0.01,None
09,49.149001,-123.697229,-20397,0.29,46.94,115.54,0.00,0.00,0.00,0.00,0.22,225.69,0.00,0.00,0.00,0.22,45.69,0.16,0.15,None
09,49.148951,-123.697178,-29430,0.11,208.57,234.93,0.00,0.00,0.00,0.00,0.11,28.57,0.00,0.00,0.00,0.11,208.57,-0.05,-0.10,None
,49.149025,-123.697217,-18187,0.08,175.83,114.80,0.00,0.00,0.00,0.00,0.11,355.83,0.00,0.00,0.00,0.11,175.83,0.01,-0.11,None
,49.149019,-123.697200,-18455,0.04,171.87,115.00,0.00,0.00,0.00,0.00,0.05,351.87,0.00,0.00,0.00,0.05,171.87,0.01,-0.05,None
,49.149014,-123.697222,-18907,0.05,171.87,114.66,0.00,0.00,0.00,0.00,0.05,351.87,0.00,0.00,0.00,0.05,171.87,0.01,-0.05,None
,49.149025,-123.697199,-18448,0.06,342.71,115.10,0.00,0.00,0.00,0.00,0.04,162.71,0.00,0.00,0.00,0.04,342.71,-0.01,0.04,None
,49.149017,-123.697205,-17896,0.04,342.71,234.51,0.00,0.00,0.00,0.00,0.04,162.71,0.00,0.00,0.00,0.04,342.71,-0.01,0.04,None
02:,49.149040,-123.697208,-16925,0.02,138.41,115.00,0.00,0.00,0.00,0.00,0.03,318.41,0.00,0.00,0.00,0.03,138.41,0.02,-0.02,None
07:,49.149009,-123.697209,-16295,0.05,138.41,114.72,0.00,0.00,0.00,0.00,0.04,318.41,0.00,0.00,0.00,0.04,138.41,0.02,-0.03,None
,49.149019,-123.697176,-20401,0.02,138.41,114.82,0.00,0.00,0.00,0.00,0.02,318.41,0.00,0.00,0.00,0.02,138.41,0.02,-0.02,None
,49.149015,-123.697193,-18994,0.01,138.41,115.24,0.00,0.00,0.00,0.00,0.03,318.41,0.00,0.00,0.00,0.03,138.41,0.02,-0.02,None
,49.149015,-123.697197,-20180,0.03,138.41,115.08,0.00,0.00,0.00,0.00,0.04,318.41,0.00,0.00,0.00,0.04,138.41,0.03,-0.03,None
,49.149017,-123.697203,-17339,0.05,199.14,234.61,0.00,0.00,0.00,0.00,0.05,19.14,0.00,0.00,0.00,0.05,199.14,-0.02,-0.04,None
,49.149010,-123.697209,-18113,0.04,201.08,114.86,0.00,0.00,0.00,0.00,0.04,21.08,0.00,0.00,0.00,0.04,201.08,-0.02,-0.04,None
,49.149000,-123.697191,-19705,0.05,336.71,114.03,0.00,0.00,0.00,0.00,0.05,156.71,0.00,0.00,0.00,0.05,336.71,-0.02,0.05,None
,49.149018,-123.697204,-16724,0.02,347.48,115.43,0.00,0.00,0.00,0.00,0.05,167.48,0.00,0.00,0.00,0.05,347.48,-0.01,0.05,None
,49.149017,-123.697202,-18079,0.03,345.44,114.74,0.00,0.00,0.00,0.00,0.04,165.44,0.00,0.00,0.00,0.04,345.44,-0.01,0.04,None
,49.149008,-123.697189,-20331,0.03,345.44,114.14,0.00,0.00,0.00,0.00,0.05,165.44,0.00,0.00,0.00,0.05,345.44,-0.01,0.05,None
,49.149007,-123.697176,-21573,0.06,92.00,234.27,0.00,0.00,0.00,0.00,0.06,272.00,0.00,0.00,0.00,0.06,92.00,0.06,-0.00,None
02:,49.149012,-123.697214,-17126,0.10,89.86,113.57,0.00,0.00,0.00,0.00,0.06,269.86,0.00,0.00,0.00,0.06,89.86,0.06,0.00,None
07:,49.148991,-123.697212,-17670,0.06,159.34,113.38,0.00,0.00,0.00,0.00,0.04,339.34,0.00,0.00,0.00,0.04,159.34,0.02,-0.04,None
,49.149013,-123.697191,-17129,0.06,221.54,233.63,0.00,0.00,0.00,0.00,0.06,41.54,0.00,0.00,0.00,0.06,221.54,-0.04,-0.04,None
,49.149023,-123.697198,-18158,0.06,218.28,112.51,0.00,0.00,0.00,0.00,0.08,38.28,0.00,0.00,0.00,0.08,218.28,-0.05,-0.06,None
,49.149022,-123.697209,-17937,0.04,181.10,233.48,0.00,0.00,0.00,0.00,0.04,1.10,0.00,0.00,0.00,0.04,181.10,-0.00,-0.04,None
,49.148998,-123.697195,-21082,0.04,327.91,113.58,0.00,0.00,0.00,0.00,0.05,147.91,0.00,0.00,0.00,0.05,327.91,-0.03,0.04,None
,49.149005,-123.697197,-18034,0.04,340.43,113.60,0.00,0.00,0.00,0.00,0.05,145.68,0.00,0.00,0.00,0.05,325.68,-0.03,0.04,None
,49.149044,-123.697210,-14676,0.19,118.82,113.45,0.00,0.00,0.00,0.00,0.08,298.82,0.00,0.00,0.00,0.08,118.82,0.07,-0.04,None
,49.148985,-123.697187,-24049,0.05,48.84,114.24,0.00,0.00,0.00,0.00,0.12,228.84,0.00,0.00,0.00,0.12,48.84,0.09,0.08,None
,49.149045,-123.697212,-13733,0.10,19.95,233.85,0.00,0.00,0.00,0.00,0.10,199.95,0.00,0.00,0.00,0.10,19.95,0.03,0.09,None
,49.149027,-123.697194,-13895,0.05,19.95,113.59,0.00,0.00,0.00,0.00,0.06,199.95,0.00,0.00,0.00,0.06,19.95,0.02,0.05,None
,49.149004,-123.697201,-18619,0.02,357.32,114.07,0.00,0.00,0.00,0.00,0.06,177.32,0.00,0.00,0.00,0.06,357.32,-0.00,0.06,None
02:,49.149010,-123.697202,-18235,0.09,340.86,114.03,0.00,0.00,0.00,0.00,0.05,160.86,0.00,0.00,0.00,0.05,340.86,-0.02,0.05,None
07:,49.149032,-123.697188,-15394,0.09,349.45,113.78,0.00,0.00,0.00,0.00,0.05,169.45,0.00,0.00,0.00,0.05,349.45,-0.01,0.05,None
,49.149013,-123.697189,-17757,0.18,205.29,233.85,0.00,0.00,0.00,0.00,0.18,25.29,0.00,0.00,0.00,0.18,205.29,-0.08,-0.16,None
,49.149036,-123.697212,-15357,0.24,89.22,113.23,0.00,0.00,0.00,0.00,0.10,166.33,0.00,0.00,0.00,0.10,346.33,-0.02,0.10,None
,49.149034,-123.697196,-13951,0.17,358.41,112.77,0.00,0.00,0.00,0.00,0.06,178.41,0.00,0.00,0.00,0.06,358.41,-0.00,0.06,None
,49.149013,-123.697185,-15867,0.06,348.07,112.36,0.00,0.00,0.00,0.00,0.05,168.07,0.00,0.00,0.00,0.05,348.07,-0.01,0.05,None
,49.149035,-123.697215,-13602,0.05,348.07,112.50,0.00,0.00,0.00,0.00,0.05,168.07,0.00,0.00,0.00,0.05,348.07,-0.01,0.05,None
,49.149042,-123.697200,-14099,0.06,299.63,113.18,0.00,0.00,0.00,0.00,0.06,36.87,0.00,0.00,0.00,0.06,216.87,-0.03,-0.05,None
,49.149044,-123.697203,-16787,0.05,336.10,112.44,0.00,0.00,0.00,0.00,0.07,156.10,0.00,0.00,0.00,0.07,336.10,-0.03,0.06,None
,49.149019,-123.697192,-19100,0.05,336.10,112.44,0.00,0.00,0.00,0.00,0.03,156.10,0.00,0.00,0.00,0.03,336.10,-0.01,0.03,None
,49.149021,-123.697189,-18284,0.03,336.10,232.03,0.00,0.00,0.00,0.00,0.03,156.10,0.00,0.00,0.00,0.03,336.10,-0.01,0.03,None
,49.149023,-123.697186,-15689,0.03,336.10,113.01,0.00,0.00,0.00,0.00,0.03,156.10,0.00,0.00,0.00,0.03,336.10,-0.01,0.03,None
02:,49.149031,-123.697200,-14737,0.04,289.17,112.07,0.00,0.00,0.00,0.00,0.06,109.17,0.00,0.00,0.00,0.06,289.17,-0.06,0.02,None
07:,49.149011,-123.697197,-17116,0.04,54.57,112.13,0.00,0.00,0.00,0.00,0.05,234.57,0.00,0.00,0.00,0.05,54.57,0.04,0.03,None
,49.149025,-123.697187,-18719,0.06,116.06,232.43,0.00,0.00,0.00,0.00,0.06,296.06,0.00,0.00,0.00,0.06,116.06,0.05,-0.03,None
,49.149011,-123.697181,-17564,0.03,155.02,112.97,0.00,0.00,0.00,0.00,0.04,335.02,0.00,0.00,0.00,0.04,155.02,0.01,-0.03,None
,49.149025,-123.697199,-15843,0.02,155.02,113.56,0.00,0.00,0.00,0.00,0.06,335.02,0.00,0.00,0.00,0.06,155.02,0.02,-0.05,None
,49.149022,-123.697193,-15428,0.15,155.02,113.45,0.00,0.00,0.00,0.00,0.04,335.02,0.00,0.00,0.00,0.04,155.02,0.02,-0.03,None
,49.149018,-123.697196,-14863,0.03,91.54,112.84,0.00,0.00,0.00,0.00,0.04,271.54,0.00,0.00,0.00,0.04,91.54,0.04,-0.00,None
,49.149022,-123.697181,-16435,0.05,9.35,112.92,0.00,0.00,0.00,0.00,0.04,189.35,0.00,0.00,0.00,0.04,9.35,0.01,0.04,None
,49.149023,-123.697202,-16370,0.06,165.72,232.94,0.00,0.00,0.00,0.00,0.06,345.72,0.00,0.00,0.00,0.06,165.72,0.02,-0.06,None
,49.149045,-123.697222,-15700,0.07,229.06,113.35,0.00,0.00,0.00,0.00,0.08,38.44,0.00,0.00,0.00,0.08,218.44,-0.05,-0.06,None
,49.149022,-123.697195,-19209,0.10,101.54,232.88,0.00,0.00,0.00,0.00,0.10,281.54,0.00,0.00,0.00,0.10,101.54,0.10,-0.02,None
,49.149017,-123.697185,-22409,0.02,31.70,111.84,0.00,0.00,0.00,0.00,0.08,211.70,0.00,0.00,0.00,0.08,31.70,0.04,0.06,None
02:,49.149036,-123.697196,-14708,0.05,31.70,112.39,0.00,0.00,0.00,0.00,0.07,211.70,0.00,0.00,0.00,0.07,31.70,0.03,0.06,None
07:,49.149023,-123.697197,-18598,0.05,0.55,112.66,0.00,0.00,0.00,0.00,0.06,180.55,0.00,0.00,0.00,0.06,0.55,0.00,0.06,None
,49.149005,-123.697198,-20569,0.11,191.35,112.85,0.00,0.00,0.00,0.00,0.07,37.49,0.00,0.00,0.00,0.07,217.49,-0.04,-0.06,None
,49.149006,-123.697209,-21204,0.02,191.35,112.83,0.00,0.00,0.00,0.00,0.05,11.35,0.00,0.00,0.00,0.05,191.35,-0.01,-0.05,None
,49.149015,-123.697206,-19657,0.27,232.43,112.07,0.00,0.00,0.00,0.00,0.06,111.03,0.00,0.00,0.00,0.06,291.03,-0.05,0.02,None
,49.149033,-123.697195,-14306,0.58,348.25,112.23,0.00,0.00,0.00,0.00,0.20,9.48,0.00,0.00,0.00,0.20,189.48,-0.03,-0.19,None
,49.148992,-123.697173,-22669,0.11,157.97,112.65,0.00,0.00,0.00,0.00,0.14,340.81,0.00,0.00,0.00,0.14,160.81,0.05,-0.13,None
,49.149019,-123.697198,-18156,0.02,357.85,112.84,0.00,0.00,0.00,0.00,0.08,195.89,0.00,0.00,0.00,0.08,15.89,0.02,0.08,None
,49.149014,-123.697205,-19997,0.03,239.80,112.91,0.00,0.00,0.00,0.00,0.15,140.67,0.00,0.00,0.00,0.15,320.67,-0.09,0.11,None
,49.149037,-123.697209,-15508,0.07,335.10,112.93,0.00,0.00,0.00,0.00,0.13,164.00,0.00,0.00,0.00,0.13,344.00,-0.04,0.13,None
,49.149002,-123.697187,-18063,0.03,178.47,112.76,0.00,0.00,0.00,0.00,0.07,358.47,0.00,0.00,0.00,0.07,178.47,0.00,-0.07,None
,49.149038,-123.697220,-14384,0.21,283.42,232.34,0.00,0.00,0.00,0.00,0.21,103.42,0.00,0.00,0.00,0.21,283.42,-0.20,0.05,None
02:,49.149006,-123.697202,-20575,0.19,11.57,111.22,0.00,0.00,0.00,0.00,0.07,191.57,0.00,0.00,0.00,0.07,11.57,0.01,0.07,None
07:,49.149020,-123.697197,-17140,0.12,270.03,112.27,0.00,0.00,0.00,0.00,0.09,90.03,0.00,0.00,0.00,0.09,270.03,-0.09,0.00,None
,49.149009,-123.697213,-15821,0.02,222.91,112.35,0.00,0.00,0.00,0.00,0.08,42.91,0.00,0.00,0.00,0.08,222.91,-0.05,-0.06,None
,49.148993,-123.697228,-20218,0.10,237.30,112.70,0.00,0.00,0.00,0.00,0.24,64.78,0.00,0.00,0.00,0.24,244.78,-0.22,-0.10,None
,49.149012,-123.697215,-16630,0.04,243.50,112.45,0.00,0.00,0.00,0.00,0.19,63.50,0.00,0.00,0.00,0.19,243.50,-0.17,-0.08,None
,49.148998,-123.697190,-16864,0.10,248.57,232.00,0.00,0.00,0.00,0.00,0.10,68.57,0.00,0.00,0.00,0.10,248.57,-0.09,-0.04,None
00,49.149004,-123.697212,-12945,0.04,220.83,112.28,0.00,0.00,0.00,0.00,0.04,49.61,0.00,0.00,0.00,0.04,229.61,-0.03,-0.03,None
00,49.149005,-123.697203,-18773,0.07,345.75,112.71,0.00,0.00,0.00,0.00,0.04,165.75,0.00,0.00,0.00,0.04,345.75,-0.01,0.04,None
01,49.148992,-123.697196,-19670,0.09,187.25,111.26,0.00,0.00,0.00,0.00,0.08,40.69,0.00,0.00,0.00,0.08,220.69,-0.05,-0.06,None
01,49.149032,-123.697185,-18280,0.19,9.40,112.66,0.00,0.00,0.00,0.00,0.11,189.40,0.00,0.00,0.00,0.11,9.40,0.02,0.11,None
01,49.149008,-123.697173,-19778,0.03,355.32,112.40,0.00,0.00,0.00,0.00,0.10,328.55,0.00,0.00,0.00,0.10,148.55,0.05,-0.09,None
01,49.148995,-123.697199,-22121,0.08,328.82,111.70,0.00,0.00,0.00,0.00,0.07,148.82,0.00,0.00,0.00,0.07,328.82,-0.03,0.06,None
03:01,49.149010,-123.697203,-18828,0.24,9.80,112.18,0.00,0.00,0.00,0.00,0.11,218.37,0.00,0.00,0.00,0.11,38.37,0.07,0.09,None
08:02,49.149018,-123.697203,-18164,0.48,209.92,231.67,0.00,0.00,0.00,0.00,0.48,29.92,0.00,0.00,0.00,0.48,209.92,-0.24,-0.42,None
03,49.148974,-123.697206,-22284,0.42,315.94,112.06,0.00,0.00,0.00,0.00,0.25,2.45,0.00,0.00,0.00,0.25,182.45,-0.01,-0.25,None
04,49.149054,-123.697217,-16470,0.10,346.28,111.91,0.00,0.00,0.00,0.00,0.25,193.07,0.00,0.00,0.00,0.25,13.07,0.06,0.24,None
05,49.149034,-123.697208,-16613,0.07,149.41,231.61,0.00,0.00,0.00,0.00,0.07,329.41,0.00,0.00,0.00,0.07,149.41,0.03,-0.06,None
06,49.149019,-123.697219,-15809,0.02,188.45,111.55,0.00,0.00,0.00,0.00,0.07,8.45,0.00,0.00,0.00,0.07,188.45,-0.01,-0.07,None
06,49.149020,-123.697199,-20981,0.05,358.16,231.58,0.00,0.00,0.00,0.00,0.05,178.16,0.00,0.00,0.00,0.05,358.16,-0.00,0.05,None
07,49.149015,-123.697216,-19075,0.07,252.20,231.56,0.00,0.00,0.00,0.00,0.07,72.20,0.00,0.00,0.00,0.07,252.20,-0.07,-0.02,None
08,49.149020,-123.697216,-19751,0.05,344.64,111.97,0.00,0.00,0.00,0.00,0.05,164.64,0.00,0.00,0.00,0.05,344.64,-0.01,0.04,None
09,49.149013,-123.697202,-19212,0.03,85.90,112.13,0.00,0.00,0.00,0.00,0.07,265.90,0.00,0.00,0.00,0.07,85.90,0.07,0.01,None
09,49.149001,-123.697187,-20858,0.07,46.77,111.62,0.00,0.00,0.00,0.00,0.10,319.58,0.00,0.00,0.00,0.10,139.58,0.06,-0.07,None
,49.149035,-123.697193,-17640,0.05,290.62,111.50,0.00,0.00,0.00,0.00,0.09,110.62,0.00,0.00,0.00,0.09,290.62,-0.08,0.03,None
03:,49.148998,-123.697207,-17215,0.17,45.16,111.46,0.00,0.00,0.00,0.00,0.11,300.16,0.00,0.00,0.00,0.11,120.16,0.09,-0.05,None
08:,49.148981,-123.697211,-23619,0.24,196.78,231.11,0.00,0.00,0.00,0.00,0.24,16.78,0.00,0.00,0.00,0.24,196.78,-0.07,-0.23,None
,49.149007,-123.697207,-20648,0.20,58.17,111.28,0.00,0.00,0.00,0.00,0.06,238.17,0.00,0.00,0.00,0.06,58.17,0.05,0.03,None
,49.149005,-123.697210,-19525,0.07,171.31,231.48,0.00,0.00,0.00,0.00,0.07,351.31,0.00,0.00,0.00,0.07,171.31,0.01,-0.07,None
,49.149005,-123.697242,-24007,1.36,192.04,110.93,0.00,0.00,0.00,0.00,0.41,57.57,0.00,0.00,0.00,0.41,237.57,-0.34,-0.22,None
,49.149019,-123.697198,-17436,0.09,344.83,111.42,0.00,0.00,0.00,0.00,0.41,98.70,0.00,0.00,0.00,0.41,278.70,-0.41,0.06,None
,49.148959,-123.697244,-20038,0.14,91.15,111.54,0.00,0.00,0.00,0.00,0.18,271.15,0.00,0.00,0.00,0.18,91.15,0.18,-0.00,None
,49.149017,-123.697202,-13418,0.12,300.88,111.93,0.00,0.00,0.00,0.00,0.27,358.34,0.00,0.00,0.00,0.27,178.34,0.01,-0.27,None
,49.149018,-123.697229,-21906,0.24,229.53,112.19,0.00,0.00,0.00,0.00,0.09,49.53,0.00,0.00,0.00,0.09,229.53,-0.07,-0.06,None
,49.149028,-123.697222,-16441,0.03,154.93,112.01,0.00,0.00,0.00,0.00,0.16,212.87,0.00,0.00,0.00,0.16,32.87,0.09,0.14,None
,49.149006,-123.697202,-18372,0.02,274.25,112.14,0.00,0.00,0.00,0.00,0.08,14.10,0.00,0.00,0.00,0.08,194.10,-0.02,-0.08,None
,49.149055,-123.697209,-15640,0.16,62.10,232.10,0.00,0.00,0.00,0.00,0.16,242.10,0.00,0.00,0.00,0.16,62.10,0.14,0.07,None
03:,49.149011,-123.697198,-18959,0.01,158.84,112.61,0.00,0.00,0.00,0.00,0.28,338.75,0.00,0.00,0.00,0.28,158.75,0.10,-0.26,None
08:,49.149015,-123.697240,-20726,0.05,15.98,112.48,0.00,0.00,0.00,0.00,0.06,195.98,0.00,0.00,0.00,0.06,15.98,0.02,0.05,None
,49.149032,-123.697240,-17804,0.07,15.98,113.31,0.00,0.00,0.00,0.00,0.07,195.98,0.00,0.00,0.00,0.07,15.98,0.02,0.06,None
,49.149008,-123.697201,-21859,0.05,15.98,113.04,0.00,0.00,0.00,0.00,0.03,195.98,0.00,0.00,0.00,0.03,15.98,0.01,0.03,None
,49.149011,-123.697220,-20037,0.01,268.35,113.01,0.00,0.00,0.00,0.00,0.06,88.35,0.00,0.00,0.00,0.06,268.35,-0.06,-0.00,None
,49.149020,-123.697200,-18646,0.06,70.69,112.84,0.00,0.00,0.00,0.00,0.07,178.43,0.00,0.00,0.00,0.07,358.43,-0.00,0.07,None
,49.149013,-123.697199,-18654,0.27,203.52,113.54,0.00,0.00,0.00,0.00,0.05,84.23,0.00,0.00,0.00,0.05,264.23,-0.05,-0.01,None
,49.149022,-123.697185,-15263,0.03,56.26,112.49,0.00,0.00,0.00,0.00,0.05,236.26,0.00,0.00,0.00,0.05,56.26,0.04,0.03,None
,49.149021,-123.697197,-16284,0.03,59.05,113.07,0.00,0.00,0.00,0.00,0.09,264.57,0.00,0.00,0.00,0.09,84.57,0.09,0.01,None
,49.149034,-123.697217,-12419,0.04,95.17,113.66,0.00,0.00,0.00,0.00,0.05,275.17,0.00,0.00,0.00,0.05,95.17,0.05,-0.00,None
,49.149015,-123.697211,-19135,0.02,109.47,112.25,0.00,0.00,0.00,0.00,0.04,289.47,0.00,0.00,0.00,0.04,109.47,0.04,-0.01,None
,49.149016,-123.697214,-19743,0.05,109.47,232.50,0.00,0.00,0.00,0.00,0.05,289.47,0.00,0.00,0.00,0.05,109.47,0.05,-0.02,None
03:,49.149013,-123.697208,-18431,0.07,198.94,112.04,0.00,0.00,0.00,0.00,0.04,18.94,0.00,0.00,0.00,0.04,198.94,-0.01,-0.04,None
08:,49.149014,-123.697213,-14820,0.08,338.62,232.37,0.00,0.00,0.00,0.00,0.08,158.62,0.00,0.00,0.00,0.08,338.62,-0.03,0.07,None
,49.149003,-123.697203,-14962,0.06,166.85,112.33,0.00,0.00,0.00,0.00,0.05,346.85,0.00,0.00,0.00,0.05,166.85,0.01,-0.05,None
,49.148991,-123.697197,-16791,0.07,174.39,112.88,0.00,0.00,0.00,0.00,0.06,354.39,0.00,0.00,0.00,0.06,174.39,0.01,-0.06,None
,49.149005,-123.697203,-15839,0.03,282.80,113.30,0.00,0.00,0.00,0.00,0.04,102.80,0.00,0.00,0.00,0.04,282.80,-0.04,0.01,None
